date,state,cases,deaths,fracpos,volume,RR
2020-11-22,Minnesota,7205,40,0.11975201941295747,60166,1
2020-11-23,Minnesota,6343,24,0.1123967820817238,56434,1
2020-11-24,Minnesota,6416,38,0.12060377074757049,53199,1
2020-11-25,Minnesota,6387,75,0.10124274799480076,63086,1
2020-11-26,Minnesota,0,0,0,0,1
2020-11-27,Minnesota,5698,101,0.11611036394017199,49074,1
2020-11-28,Minnesota,9022,45,0.085826539445771,105119,1
2020-11-29,Minnesota,8946,57,0.09997094517578167,89486,1
2020-11-30,Minnesota,5794,15,0.14528221458840054,39881,1
2020-12-01,Minnesota,3549,22,0.1522783832489488,23306,1
2020-12-02,Minnesota,5165,77,0.1335004781720903,38689,1
2020-12-03,Minnesota,6149,92,0.12714265037321917,48363,1
2020-12-04,Minnesota,5347,61,0.09658598265895955,55360,1
2020-12-05,Minnesota,6308,75,0.1306139351899783,48295,1
2020-12-06,Minnesota,5581,64,0.09142885226565316,61042,1
2020-12-07,Minnesota,5290,21,0.0842128723116354,62817,1
2020-12-08,Minnesota,3051,22,0.12424156045119521,24557,1
2020-12-09,Minnesota,4516,82,0.12994187719399208,34754,1
2020-12-10,Minnesota,3499,89,0.09135054695454663,38303,1
2020-12-11,Minnesota,3750,94,0.07062545906548395,53097,1
2020-12-12,Minnesota,4430,67,0.09515831077888044,46554,1
2020-12-13,Minnesota,3425,85,0.08005141989014838,42785,1
2020-12-14,Minnesota,3018,18,0.07191707375193615,41965,1
2020-12-15,Minnesota,2323,21,0.07540004544126717,30809,1
2020-12-16,Minnesota,2248,92,0.13596225958630706,16534,1
2020-12-17,Minnesota,2759,83,0.06564671171599887,42028,1
2020-12-18,Minnesota,2718,65,0.046824125277792124,58047,1
2020-12-19,Minnesota,2746,57,0.08329541662874998,32967,1
2020-12-20,Minnesota,2684,70,0.046068553577865115,58261,1
2020-12-21,Minnesota,1992,22,0.06262181703866708,31810,1
2020-12-22,Minnesota,1700,24,0.05664778407197601,30010,1
2020-12-23,Minnesota,1508,75,0.0845860444245008,17828,1
2020-12-24,Minnesota,1884,79,0.04020572355363963,46859,1
2020-12-25,Minnesota,0,0,0,0,1
2020-12-26,Minnesota,2142,57,0.047218058372277584,45364,1
2020-12-27,Minnesota,2516,40,0.030412919446862002,82728,1
2020-12-28,Minnesota,1077,13,0.088934764657308,12110,1
2020-12-29,Minnesota,972,36,0.1502318392581144,6470,1
2020-12-30,Minnesota,1997,66,0.09602808232352375,20796,1
2020-12-31,Minnesota,2195,61,0.051953892399820116,42249,1
2021-01-01,Minnesota,0,0,0,0,1
2021-01-02,Minnesota,2530,54,0.06920699182099188,36557,1
2021-01-03,Minnesota,2712,53,0.030727396329027875,88260,1
2021-01-04,Minnesota,3144,13,0.36325823223570186,8655,1
2021-01-05,Minnesota,1573,18,0.10884306670357045,14452,1
2021-01-06,Minnesota,2326,76,0.11703144654088052,19875,1
2021-01-07,Minnesota,1983,44,0.05719147463444179,34673,0.9998715521306001
2021-01-08,Minnesota,2374,48,0.05410086369955108,43881,0.9997544296288464
2021-01-09,Minnesota,2469,43,0.06523289915189305,37849,0.9994928060442969
2021-01-10,Minnesota,2159,44,0.062029535137619954,34806,0.9990381192643367
2021-01-11,Minnesota,980,4,0.05771155997879984,16981,0.9984917839285485
2021-01-12,Minnesota,1315,13,0.04760008687468326,27626,0.998358761015547
2021-01-13,Minnesota,1487,50,0.07832911925832281,18984,0.9982129327706618
2021-01-14,Minnesota,1581,43,0.04741340530814215,33345,0.9972665922226067
2021-01-15,Minnesota,1627,33,0.039656811368123435,41027,0.996042139001603
2021-01-16,Minnesota,1485,37,0.05350001801347409,27757,0.9950136629645151
2021-01-17,Minnesota,1333,40,0.049168234296042196,27111,0.9944699866494601
2021-01-18,Minnesota,969,12,0.048452422621131065,19999,0.9941710426109008
2021-01-19,Minnesota,919,6,0.07245348470514033,12684,0.9941144658327342
2021-01-20,Minnesota,1224,34,0.08468830000691897,14453,0.9940453302262936
2021-01-21,Minnesota,1270,32,0.03584735237665124,35428,0.9934790121751197
2021-01-22,Minnesota,1506,21,0.03846743295019156,39150,0.9923838743253104
2021-01-23,Minnesota,1540,31,0.03924566768603466,39240,0.9909566911679518
2021-01-24,Minnesota,1181,32,0.042101885850771806,28051,0.9905669944090991
2021-01-25,Minnesota,794,3,0.04142104439459545,19169,0.9899681615570186
2021-01-26,Minnesota,707,8,0.07432716568544996,9512,0.9899038990231538
2021-01-27,Minnesota,827,18,0.05328264931383287,15521,0.9894108077155239
2021-01-28,Minnesota,1316,16,0.03101652171863584,42429,0.9878572363718546
2021-01-29,Minnesota,1114,28,0.026388099298844045,42216,0.9862837552984723
2021-01-30,Minnesota,1072,19,0.03661952585912414,29274,0.9850277449545235
2021-01-31,Minnesota,988,13,0.03757225433526012,26296,0.9841299417439252
2021-02-01,Minnesota,721,2,0.037520815986677766,19216,0.9834942889484322
2021-02-02,Minnesota,604,8,0.06726057906458799,8980,0.9834155615813959
2021-02-03,Minnesota,634,24,0.0374173748819641,16944,0.9833840132553725
2021-02-04,Minnesota,1410,17,0.03181910500304652,44313,0.9816234726566206
2021-02-05,Minnesota,1048,22,0.03003812089770415,34889,0.9815306741263714
2021-02-06,Minnesota,993,16,0.03226749853772665,30774,0.9790273699719599
2021-02-07,Minnesota,901,10,0.03827365022726308,23541,0.9780640320049785
2021-02-08,Minnesota,564,3,0.03160903435520932,17843,0.977570268430794
2021-02-09,Minnesota,572,6,0.06102635228848821,9373,0.9772835059015279
2021-02-10,Minnesota,651,11,0.03888888888888889,16740,0.9764563893134841
2021-02-11,Minnesota,898,24,0.023632822780146313,37998,0.9753902053013107
2021-02-12,Minnesota,1048,19,0.02724413133335066,38467,0.9737233632913125
2021-02-13,Minnesota,940,7,0.03384947785379906,27770,0.9715229804374824
2021-02-14,Minnesota,776,7,0.03374940199191058,22993,0.9691092334808432
2021-02-15,Minnesota,602,2,0.034552028927280036,17423,0.9676970121098872
2021-02-16,Minnesota,452,2,0.05756495160468671,7852,0.9672223493309623
2021-02-17,Minnesota,758,10,0.0412629286880784,18370,0.9666531942650993
2021-02-18,Minnesota,913,14,0.02887139107611548,31623,0.9643987348378924
2021-02-19,Minnesota,995,8,0.02535419427173581,39244,0.9615939238174653
2021-02-20,Minnesota,870,11,0.030775761434787222,28269,0.9582121311350802
2021-02-21,Minnesota,879,9,0.03454102483495757,25448,0.9552868374235994
2021-02-22,Minnesota,555,1,0.033681271999029004,16478,0.9551458592714704
2021-02-23,Minnesota,500,1,0.05934718100890209,8425,0.9525410571067835
2021-02-24,Minnesota,754,9,0.1222438391699092,6168,0.9514088213442838
2021-02-25,Minnesota,986,7,0.021571716110965266,45708,0.9494779980478625
2021-02-26,Minnesota,1147,12,0.03238100615436734,35422,0.9469373839861512
2021-02-27,Minnesota,812,13,0.03279085732746436,24763,0.9437108293391087
2021-02-28,Minnesota,804,8,0.03228526683532104,24903,0.9412506032025957
2021-03-01,Minnesota,636,3,0.03502202643171806,18160,0.9393468920018232
2021-03-02,Minnesota,425,4,0.04592112371690978,9255,0.9384661827740622
2021-03-03,Minnesota,779,17,0.04580466866584349,17007,0.9369588732439311
2021-03-04,Minnesota,940,14,0.014961720279497666,62827,0.9350304627972661
2021-03-05,Minnesota,796,13,0.023270090917063765,34207,0.9323924401495316
2021-03-06,Minnesota,946,12,0,0,0.9291332671088597
2021-03-07,Minnesota,895,4,0.016761869088865997,53395,0.9261984743264167
2021-03-08,Minnesota,472,6,0,0,0.9231276957208471
2021-03-09,Minnesota,1625,140,0.045848263408853646,35443,0.921645593851918
2021-03-10,Minnesota,905,9,0.15980928836305844,5663,0.9198383490660618
2021-03-11,Minnesota,1093,19,0.06429789987646331,16999,0.9168028944302407
2021-03-12,Minnesota,1102,13,0.03631689955180597,30344,0.9142610019399138
2021-03-13,Minnesota,1187,4,0.0395047758511665,30047,0.9108005659146944
2021-03-14,Minnesota,997,5,0.03511552550014089,28392,0.9072863842665186
2021-03-15,Minnesota,826,1,0.03273361337877467,25234,0.9046426604429434
2021-03-16,Minnesota,708,2,0.04409841170974776,16055,0.9038836680423865
2021-03-17,Minnesota,1036,7,0.10175817699636576,10181,0.9012849325281301
2021-03-18,Minnesota,1496,6,0.09404073422177521,15908,0.8986128450422998
2021-03-19,Minnesota,1435,9,0.04060209942562885,35343,0.8949776385039616
2021-03-20,Minnesota,1380,6,0.038546409318175476,35801,0.8909130736484384
2021-03-21,Minnesota,951,5,0.03400922647784573,27963,0.88730237149125
2021-03-22,Minnesota,1152,0,0.042871497153064646,26871,0.8855005451017461
2021-03-23,Minnesota,855,7,0.04753697320137885,17986,0.8847540742543083
2021-03-24,Minnesota,1310,9,0.116227486469701,11271,0.8833364128303197
2021-03-25,Minnesota,1857,26,0.09276651014087321,20018,0.8808498037128133
2021-03-26,Minnesota,1699,7,0.047647091816703124,35658,0.8769240387975409
2021-03-27,Minnesota,1736,4,0.04528380634390651,38336,0.8718583890158618
2021-03-28,Minnesota,1225,5,0.04460546917671049,27463,0.8656004558725724
2021-03-29,Minnesota,1550,5,0.05944847159897212,26073,0.8630881714823083
2021-03-30,Minnesota,1273,1,0.0621096799375488,20496,0.860945484100731
2021-03-31,Minnesota,1648,12,0.13411458333333334,12288,0.8564841221713506
2021-04-01,Minnesota,2138,12,0.11846187943262411,18048,0.8521267387524106
2021-04-02,Minnesota,2536,4,0.07398762982845139,34276,0.8469742435237747
2021-04-03,Minnesota,2064,11,0.05072873399365891,40687,0.8398618098958189
2021-04-04,Minnesota,0,0,0,30515,0.8396666541764454
2021-04-05,Minnesota,1383,10,0,0,0.8394312979326317
2021-04-06,Minnesota,3012,4,0.10235498012029767,29427,0.8287617145441925
2021-04-07,Minnesota,1996,19,0.07337965515973675,27201,0.8240457633776038
2021-04-08,Minnesota,2524,14,0.1215858181993352,20759,0.819142141476494
2021-04-09,Minnesota,2646,10,0.07468458042846257,35429,0.8119299534139169
2021-04-10,Minnesota,2449,12,0.0501679777122255,48816,0.806365285802386
2021-04-11,Minnesota,1776,13,0.055268562892886036,32134,0.7963720647556127
2021-04-12,Minnesota,1993,2,0.06755245229298715,29503,0.7861106513151285
2021-04-13,Minnesota,1358,3,0.06415646997685076,21167,0.7832289157290648
2021-04-14,Minnesota,1697,16,0.12548062703342205,13524,0.7782323358675625
2021-04-15,Minnesota,2729,11,0.13520610384462944,20184,0.7731102076715829
2021-04-16,Minnesota,2287,6,0.06160103431557399,37126,0.7673073826318789
2021-04-17,Minnesota,2419,10,0.05262356421858686,45968,0.7619803244947846
2021-04-18,Minnesota,1845,15,0.054492291334396606,33858,0.7544461405569367
2021-04-19,Minnesota,1284,6,0.03938891956561752,32598,0.7542226756277269
2021-04-20,Minnesota,1185,5,0.06064172764955736,19541,0.7480174655117852
2021-04-21,Minnesota,1600,13,0.12713547874453715,12585,0.7444659652031033
2021-04-22,Minnesota,1970,10,0.0952933778358245,20673,0.7395244298842927
2021-04-23,Minnesota,2164,10,0.059584778897516386,36318,0.7322427489298771
2021-04-24,Minnesota,2103,8,0.0504461715601612,41688,0.7281945024064622
2021-04-25,Minnesota,1556,7,0.042351660315732176,36740,0.7197375634707788
2021-04-26,Minnesota,1197,0,0.04116372640049521,29079,0.7134655661926741
2021-04-27,Minnesota,1078,12,0.053709331871854914,20071,0.7124381026256865
2021-04-28,Minnesota,1507,22,0.12791783380018676,11781,0.7079120113646544
2021-04-29,Minnesota,1913,30,0.10149079526765348,18849,0.7033012626202234
2021-04-30,Minnesota,1874,16,0.04894483911408274,38288,0.6965193796865835
2021-05-01,Minnesota,1712,10,0.046390635161500104,36904,0.6880078366870428
2021-05-02,Minnesota,1711,6,0.053693591916148885,31866,0.6813043702777337
2021-05-03,Minnesota,1105,3,0.036196278825995805,30528,0.6790173021788956
2021-05-04,Minnesota,995,11,0.06046794287450622,16455,0.6776475888591632
2021-05-05,Minnesota,1241,17,0.13054912686724177,9506,0.6744758403730541
2021-05-06,Minnesota,1651,13,0.08511625509099346,19397,0.6693762247723744
2021-05-07,Minnesota,1450,12,0.04243985248492655,34166,0.669106583266912
2021-05-08,Minnesota,1282,8,0.03549181916336758,36121,0.6566723012071566
2021-05-09,Minnesota,803,7,0.03101583623020471,25890,0.6507158601588353
2021-05-10,Minnesota,1190,0,0.049316203895565694,24130,0.6465019427764505
2021-05-11,Minnesota,575,9,0.04062742881367908,14153,0.6443662541510243
2021-05-12,Minnesota,909,15,0.10167785234899328,8940,0.6398941229358716
2021-05-13,Minnesota,1009,19,0.06027119049041276,16741,0.6351275269845468
2021-05-14,Minnesota,1305,9,0.04525906915447042,28834,0.62967960961931
2021-05-15,Minnesota,872,3,0.03177263618145382,27445,0.6248315809886392
2021-05-16,Minnesota,805,10,0.03691983122362869,21804,0.6196476099103346
2021-05-17,Minnesota,589,0,0.02906775896955041,20263,0.6170303400322021
2021-05-18,Minnesota,516,14,0.0346890756302521,14875,0.6156033364681446
2021-05-19,Minnesota,654,15,0.07202643171806168,9080,0.6118988629472792
2021-05-20,Minnesota,866,8,0.058684014366063554,14757,0.6075751001361589
2021-05-21,Minnesota,679,21,0.027821027616159958,24406,0.6035692674173371
2021-05-22,Minnesota,596,9,0.026925683306979895,22135,0.5978404201618945
2021-05-23,Minnesota,439,7,0.022115869017632243,19850,0.5943764518265805
2021-05-24,Minnesota,468,0,0.02484076433121019,18840,0.5916916107768952
2021-05-25,Minnesota,243,11,0.021434241862926702,11337,0.590635579906995
2021-05-26,Minnesota,432,12,0.0678072516088526,6371,0.5884963688682023
2021-05-27,Minnesota,499,10,0.03650329188002926,13670,0.5850513946278302
2021-05-28,Minnesota,359,5,0.0170976806210411,20997,0.5818452045404738
2021-05-29,Minnesota,338,10,0.018884791596826458,17898,0.5788576942681724
2021-05-30,Minnesota,279,8,0.018205546492659055,15325,0.5762270794827615
2021-05-31,Minnesota,0,0,0,13895,0.575127456790939
2021-06-01,Minnesota,133,1,0,0,0.5744688192632261
2021-06-02,Minnesota,128,0,0.014451845997516088,8857,0.5740345447860445
2021-06-03,Minnesota,236,10,0.03585536311151626,6582,0.5723520690817314
2021-06-04,Minnesota,253,8,0.03181989686831846,7951,0.5703521088935164
2021-06-05,Minnesota,294,16,0.013273736963294053,22149,0.5691644222228366
2021-06-06,Minnesota,258,4,0.017725867399519063,14555,0.570454190897858
2021-06-07,Minnesota,194,2,0.0119025707098595,16299,0.5720387418057775
2020-03-07,Mississippi,0,0,0.06666666666666668,0,1
2020-03-08,Mississippi,0,0,0.10638297872340426,0,1
2020-03-09,Mississippi,0,0,0.041522491349480974,0,1
2020-03-10,Mississippi,0,0,0.05398457583547558,0,1
2020-03-11,Mississippi,0,0,0.06627680311890839,20,1
2020-03-12,Mississippi,1,0,0.08305647840531562,22,1
2020-03-13,Mississippi,3,0,0.10322580645161296,3,1
2020-03-14,Mississippi,2,0,0.16766467065868262,45,1
2020-03-15,Mississippi,4,0,0.15669947009841037,4,1
2020-03-16,Mississippi,2,0,0.17887931034482762,195,1
2020-03-17,Mississippi,9,0,0.17094017094017094,100,1
2020-03-18,Mississippi,13,0,0.19402985074626866,124,1
2020-03-19,Mississippi,16,0,0.17597968069666192,89,1
2020-03-20,Mississippi,30,1,0.18663222473361313,173,1
2020-03-21,Mississippi,60,0,0.2073631214600378,60,1
2020-03-22,Mississippi,67,0,0.23296158612143747,486,1
2020-03-23,Mississippi,42,0,0.22367717797968997,71,1
2020-03-24,Mississippi,71,0,0.22102747909199522,480,1
2020-03-25,Mississippi,57,1,0.23930846223839858,71,1
2020-03-26,Mississippi,108,4,0.21100239985231686,833,1
2020-03-27,Mississippi,94,2,0.23742966055545475,363,1
2020-03-28,Mississippi,84,5,0.2365387923619474,84,1
2020-03-29,Mississippi,95,1,0.2346858843803854,95,1
2020-03-30,Mississippi,89,2,0.0803716730537036,518,1
2020-03-31,Mississippi,90,4,0.0869746802401462,638,1
2020-04-01,Mississippi,136,2,0.08969780951873367,311,1
2020-04-02,Mississippi,104,4,0.09937199852234943,1145,1
2020-04-03,Mississippi,181,3,0.10826739427012282,181,1
2020-04-04,Mississippi,97,6,0.11375792666115246,477,1
2020-04-05,Mississippi,183,8,0.11643760307861462,630,1
2020-04-06,Mississippi,100,8,0.07894166124484926,13152,1
2020-04-07,Mississippi,177,8,0.06580106926737558,177,1
2020-04-08,Mississippi,88,8,0.07194821391454108,88,1
2020-04-09,Mississippi,257,9,0.07585489146595302,257,1
2020-04-10,Mississippi,209,6,0.08011269675996814,209,1
2020-04-11,Mississippi,173,11,0.08011269675996814,173,1
2020-04-12,Mississippi,139,3,0.08679988915232317,139,1
2020-04-13,Mississippi,161,2,0,0,1
2020-04-14,Mississippi,145,13,0,0,1
2020-04-15,Mississippi,273,11,0,0,1
2020-04-16,Mississippi,264,7,0,0,1
2020-04-17,Mississippi,169,11,0,0,1
2020-04-18,Mississippi,181,12,0,0,1
2020-04-19,Mississippi,300,7,0,0,1
2020-04-20,Mississippi,238,10,0,0,1
2020-04-21,Mississippi,204,14,0,0,1
2020-04-22,Mississippi,178,10,0,0,1
2020-04-23,Mississippi,259,8,0,0,1
2020-04-24,Mississippi,281,8,0,0,1
2020-04-25,Mississippi,284,12,0,0,1
2020-04-26,Mississippi,193,6,0,0,1
2020-04-27,Mississippi,183,2,0,0,1
2020-04-28,Mississippi,248,10,0,0,1
2020-04-29,Mississippi,227,11,0,0,1
2020-04-30,Mississippi,246,11,0,0,1
2020-05-01,Mississippi,397,20,0,0,1
2020-05-02,Mississippi,229,10,0,0,1
2020-05-03,Mississippi,109,12,0,0,1
2020-05-04,Mississippi,327,7,0,0,1
2020-05-05,Mississippi,330,32,0,0,1
2020-05-06,Mississippi,217,32,0,0,1
2020-05-07,Mississippi,262,22,0,0,1
2020-05-08,Mississippi,404,13,0,0,1
2020-05-09,Mississippi,288,12,0,0,1
2020-05-10,Mississippi,123,9,0,0,1
2020-05-11,Mississippi,173,5,0,0,1
2020-05-12,Mississippi,234,22,0,0,1
2020-05-13,Mississippi,182,8,0,0,1
2020-05-14,Mississippi,393,15,0,0,1
2020-05-15,Mississippi,318,13,0,0,1
2020-05-16,Mississippi,322,17,0,0,1
2020-05-17,Mississippi,173,11,0,0,1
2020-05-18,Mississippi,136,6,0,0,1
2020-05-19,Mississippi,272,27,0,0,1
2020-05-20,Mississippi,263,16,0,0,1
2020-05-21,Mississippi,255,10,0,0,1
2020-05-22,Mississippi,403,15,0,0,1
2020-05-23,Mississippi,380,21,0,0,1
2020-05-24,Mississippi,255,9,0,0,1
2020-05-25,Mississippi,198,10,0,0,1
2020-05-26,Mississippi,273,17,0,0,1
2020-05-27,Mississippi,313,18,0,0,1
2020-05-28,Mississippi,328,23,0,0,1
2020-05-29,Mississippi,421,17,0,0,1
2020-05-30,Mississippi,436,13,0,0,1
2020-05-31,Mississippi,294,11,0,0,1
2020-06-01,Mississippi,229,5,0,0,1
2020-06-02,Mississippi,289,28,0,0,1
2020-06-03,Mississippi,281,15,0,0,1
2020-06-04,Mississippi,238,12,0,0,1
2020-06-05,Mississippi,209,9,0,0,1
2020-06-06,Mississippi,270,8,0,0,1
2020-06-07,Mississippi,231,6,0,0,1
2020-06-08,Mississippi,498,20,0,0,1
2020-06-09,Mississippi,355,10,0,0,1
2020-06-10,Mississippi,360,21,0,0,1
2020-06-11,Mississippi,0,0,0,0,1
2020-06-12,Mississippi,608,13,0,0,1
2020-06-13,Mississippi,257,8,0,0,1
2020-06-14,Mississippi,168,2,0,0,1
2020-06-15,Mississippi,283,4,0,0,1
2020-06-16,Mississippi,353,20,0,0,1
2020-06-17,Mississippi,489,23,0,0,1
2020-06-18,Mississippi,0,0,0,0,1
2020-06-19,Mississippi,0,0,0,0,1
2020-06-20,Mississippi,0,0,0,0,1
2020-06-21,Mississippi,0,0,0,0,1
2020-06-22,Mississippi,1688,40,0,0,1
2020-06-23,Mississippi,569,11,0,0,1
2020-06-24,Mississippi,526,22,0,0,1
2020-06-25,Mississippi,1092,5,0,0,1
2020-06-26,Mississippi,550,6,0,0,1
2020-06-27,Mississippi,465,13,0,0,1
2020-06-28,Mississippi,361,4,0,0,1
2020-06-29,Mississippi,675,20,0,0,1
2020-06-30,Mississippi,680,14,0,0,1
2020-07-01,Mississippi,653,9,0,0,1
2020-07-02,Mississippi,870,10,0,0,1
2020-07-03,Mississippi,914,11,0,0,1
2020-07-04,Mississippi,990,4,0,0,1
2020-07-05,Mississippi,226,4,0,0,1
2020-07-06,Mississippi,357,3,0,0,1
2020-07-07,Mississippi,957,44,0,0,1
2020-07-08,Mississippi,674,30,0,0,1
2020-07-09,Mississippi,703,16,0,0,1
2020-07-10,Mississippi,1031,11,0,0,1
2020-07-11,Mississippi,797,15,0,0,1
2020-07-12,Mississippi,868,19,0,0,1
2020-07-13,Mississippi,393,1,0,0,1
2020-07-14,Mississippi,862,22,0,0,1
2020-07-15,Mississippi,1025,18,0,0,1
2020-07-16,Mississippi,1230,18,0,0,1
2020-07-17,Mississippi,1032,24,0,0,1
2020-07-18,Mississippi,1017,14,0,0,1
2020-07-19,Mississippi,792,9,0,0,1
2020-07-20,Mississippi,1251,3,0,0,1
2020-07-21,Mississippi,1635,31,0,0,1
2020-07-22,Mississippi,1547,34,0,0,1
2020-07-23,Mississippi,982,13,0,0,1
2020-07-24,Mississippi,1532,27,0,0,1
2020-07-25,Mississippi,1396,15,0,0,1
2020-07-26,Mississippi,1173,15,0,0,1
2020-07-27,Mississippi,627,5,0,0,1
2020-07-28,Mississippi,1304,42,0,0,1
2020-07-29,Mississippi,1719,23,0,0,1
2020-07-30,Mississippi,1775,48,0,0,1
2020-07-31,Mississippi,1168,52,0,0,1
2020-08-01,Mississippi,1134,30,0,0,1
2020-08-02,Mississippi,672,10,0,0,1
2020-08-03,Mississippi,572,8,0,0,1
2020-08-04,Mississippi,1074,42,0,0,1
2020-08-05,Mississippi,1245,51,0,0,1
2020-08-06,Mississippi,956,21,0,0,1
2020-08-07,Mississippi,1036,23,0,0,1
2020-08-08,Mississippi,1210,26,0,0,1
2020-08-09,Mississippi,527,22,0,0,1
2020-08-10,Mississippi,476,16,0,0,1
2020-08-11,Mississippi,644,32,0,0,1
2020-08-12,Mississippi,1081,45,0,0,1
2020-08-13,Mississippi,612,22,0,0,1
2020-08-14,Mississippi,944,32,0,0,1
2020-08-15,Mississippi,825,37,0,0,1
2020-08-16,Mississippi,381,4,0,0,1
2020-08-17,Mississippi,276,11,0,0,1
2020-08-18,Mississippi,795,32,0,0,1
2020-08-19,Mississippi,1348,36,0,0,1
2020-08-20,Mississippi,894,27,0,0,1
2020-08-21,Mississippi,874,24,0,0,1
2020-08-22,Mississippi,945,23,0,0,1
2020-08-23,Mississippi,626,3,0,0,1
2020-08-24,Mississippi,511,8,0,0,1
2020-08-25,Mississippi,801,67,0,0,1
2020-08-26,Mississippi,904,58,0,0,1
2020-08-27,Mississippi,585,26,0,0,1
2020-08-28,Mississippi,599,14,0,0,1
2020-08-29,Mississippi,735,14,0,0,1
2020-08-30,Mississippi,647,14,0,0,1
2020-08-31,Mississippi,274,32,0,0,1
2020-09-01,Mississippi,634,20,0,0,1
2020-09-02,Mississippi,781,33,0,0,1
2020-09-03,Mississippi,751,10,0,0,1
2020-09-04,Mississippi,823,22,0,0,1
2020-09-05,Mississippi,539,11,0,0,1
2020-09-06,Mississippi,410,15,0,0,1
2020-09-07,Mississippi,242,1,0,0,1
2020-09-08,Mississippi,249,0,0,0,1
2020-09-09,Mississippi,426,38,0,0,1
2020-09-10,Mississippi,517,33,0,0,1
2020-09-11,Mississippi,853,14,0,0,1
2020-09-12,Mississippi,445,15,0,0,1
2020-09-13,Mississippi,254,12,0,0,1
2020-09-14,Mississippi,144,9,0,0,1
2020-09-15,Mississippi,505,28,0,0,1
2020-09-16,Mississippi,711,22,0,0,1
2020-09-17,Mississippi,701,24,0,0,1
2020-09-18,Mississippi,497,12,0,0,1
2020-09-19,Mississippi,655,17,0,0,1
2020-09-20,Mississippi,277,1,0,0,1
2020-09-21,Mississippi,192,0,0,0,1
2020-09-22,Mississippi,465,36,0,0,1
2020-09-23,Mississippi,552,24,0,0,1
2020-09-24,Mississippi,737,4,0,0,1
2020-09-25,Mississippi,722,20,0,0,1
2020-09-26,Mississippi,645,17,0,0,1
2020-09-27,Mississippi,182,8,0,0,1
2020-09-28,Mississippi,190,2,0,0,1
2020-09-29,Mississippi,589,36,0,0,1
2020-09-30,Mississippi,552,12,0,0,1
2020-10-01,Mississippi,696,10,0,0,1
2020-10-02,Mississippi,672,20,0,0,1
2020-10-03,Mississippi,609,12,0,0,1
2020-10-04,Mississippi,321,2,0,0,1
2020-10-05,Mississippi,215,0,0,0,1
2020-10-06,Mississippi,975,14,0,0,1
2020-10-07,Mississippi,563,24,0,0,1
2020-10-08,Mississippi,578,23,0,0,1
2020-10-09,Mississippi,862,6,0,0,1
2020-10-10,Mississippi,957,16,0,0,1
2020-10-11,Mississippi,294,5,0,0,1
2020-10-12,Mississippi,296,0,0,0,1
2020-10-13,Mississippi,713,14,0,0,1
2020-10-14,Mississippi,876,25,0,0,1
2020-10-15,Mississippi,1322,12,0,0,1
2020-10-16,Mississippi,1116,8,0,0,1
2020-10-17,Mississippi,751,11,0,0,1
2020-10-18,Mississippi,0,0,0,0,1
2020-10-19,Mississippi,586,0,0,0,1
2020-10-20,Mississippi,730,31,0,0,1
2020-10-21,Mississippi,801,21,0,0,1
2020-10-22,Mississippi,958,8,0,0,1
2020-10-23,Mississippi,795,7,0,0,1
2020-10-24,Mississippi,1212,17,0,0,1
2020-10-25,Mississippi,0,0,0,0,1
2020-10-26,Mississippi,675,8,0,0,1
2020-10-27,Mississippi,854,20,0,0,1
2020-10-28,Mississippi,1000,19,0,0,1
2020-10-29,Mississippi,970,8,0,0,1
2020-10-30,Mississippi,749,18,0,0,1
2020-10-31,Mississippi,824,6,0,0,1
2020-11-01,Mississippi,340,14,0,0,1
2020-11-02,Mississippi,365,0,0,0,1
2020-11-03,Mississippi,644,36,0,0,1
2020-11-04,Mississippi,766,13,0,0,1
2020-11-05,Mississippi,1612,8,0,0,1
2020-11-06,Mississippi,967,14,0,0,1
2020-11-07,Mississippi,1031,14,0,0,1
2020-11-08,Mississippi,804,10,0,0,1
2020-11-09,Mississippi,516,0,5.154494999340705e-4,1001068,1
2020-11-10,Mississippi,933,37,1,933,1
2020-11-11,Mississippi,1256,17,1,1256,1
2020-11-12,Mississippi,1271,17,1,1271,1
2020-11-13,Mississippi,1305,5,1,1305,1
2020-11-14,Mississippi,1370,21,1,1370,1
2020-11-15,Mississippi,969,3,1,969,1
2020-11-16,Mississippi,589,2,0.017468932585935886,33717,1
2020-11-17,Mississippi,905,36,1,905,1
2020-11-18,Mississippi,1593,20,1,1593,1
2020-11-19,Mississippi,1395,18,1,1395,1
2020-11-20,Mississippi,1638,23,1,1638,1
2020-11-21,Mississippi,1972,15,1,1972,1
2020-11-22,Mississippi,779,19,1,779,1
2020-11-23,Mississippi,699,0,0.017057101024890196,40980,1
2020-11-24,Mississippi,665,53,1,665,1
2020-11-25,Mississippi,1092,16,1,1092,1
2020-11-26,Mississippi,1746,18,1,1746,1
2020-11-27,Mississippi,1005,6,1,1005,1
2020-11-28,Mississippi,1553,10,1,1553,1
2020-11-29,Mississippi,1845,27,1,1845,1
2020-11-30,Mississippi,1485,1,0.04056490384615384,36608,1
2020-12-01,Mississippi,1141,29,1,1141,1
2020-12-02,Mississippi,2457,15,1,2457,1
2020-12-03,Mississippi,2168,28,1,2168,1
2020-12-04,Mississippi,2480,37,1,2480,1
2020-12-05,Mississippi,1942,33,1,1942,1
2020-12-06,Mississippi,1473,12,1,1473,1
2020-12-07,Mississippi,1263,0,0.027962274176408078,45168,1
