state,date,cases,deaths,RR,hosp,boost,missing_hosp
Texas,2021-12-30,103678,422,0.5263093342155626,6133,471516,FALSE
Texas,2022-01-06,331567,516,0.5263093342155626,9948,455407,FALSE
Texas,2022-01-13,405210,649,0.5263093342155626,12493,530627,FALSE
Texas,2022-01-20,402474,789,0.5263093342155626,13504,558343,FALSE
Texas,2022-01-27,374959,1157,0.5263093342155626,12646,348925,FALSE
Texas,2022-02-03,237396,1437,0.5263093342155626,10753,264421,FALSE
Texas,2022-02-10,124896,1363,0.5263093342155626,6400,192984,FALSE
Texas,2022-02-17,71380,1538,0.5263093342155626,5201,190707,FALSE
Texas,2022-02-24,45171,1269,0.5263093342155626,3454,176399,FALSE
Texas,2022-03-03,29975,916,0.5263093342155626,2342,174148,FALSE
Texas,2022-03-10,28527,819,0.5263093342155626,1741,132054,FALSE
Texas,2022-03-17,25458,549,0.5263093342155626,1308,131409,FALSE
Texas,2022-03-24,32531,530,0.5263093342155626,997,115839,FALSE
Texas,2022-03-31,22372,445,0.5263093342155626,871,118522,FALSE
Texas,2022-04-07,18004,201,0.5263093342155626,720,155105,FALSE
Texas,2022-04-14,46175,214,0.5263093342155626,627,122377,FALSE
Texas,2022-04-21,17466,151,0.5263093342155626,607,117900,FALSE
Texas,2022-04-28,18352,118,0.5263093342155626,615,151282,FALSE
Texas,2022-05-05,20794,67,0.5263093342155626,625,92731,FALSE
Texas,2022-05-12,21282,82,0.5263093342155626,674,92118,FALSE
Texas,2022-05-19,26448,65,0.5263093342155626,795,88505,FALSE
Texas,2022-05-26,32778,46,0.5263093342155626,970,92235,FALSE
Texas,2022-06-02,38079,37,0.5263093342155626,1266,74341,FALSE
Texas,2022-06-09,48545,71,0.5263093342155626,1516,80894,FALSE
Texas,2022-06-16,50239,79,0.5263093342155626,1973,73420,FALSE
Texas,2022-06-23,56839,80,0.5263093342155626,2219,69507,FALSE
Texas,2022-06-30,74652,111,0.5263093342155626,2788,157879,FALSE
Texas,2022-07-07,72609,94,0.5263093342155626,3161,66182,FALSE
Texas,2022-07-14,89124,115,0.5263093342155626,0,84317,TRUE
Utah,2021-12-02,10364,75,0.5043088679592912,431,101943,FALSE
Utah,2021-12-09,9272,87,0.5043088679592912,467,89562,FALSE
Utah,2021-12-16,7329,65,0.5043088679592912,423,85840,FALSE
Utah,2021-12-23,7023,57,0.5043088679592912,336,62806,FALSE
Utah,2021-12-30,13289,33,0.5043088679592912,423,62113,FALSE
Utah,2022-01-06,35575,81,0.5043088679592912,514,34390,FALSE
Utah,2022-01-13,66639,75,0.5043088679592912,765,49957,FALSE
Utah,2022-01-20,75182,76,0.5043088679592912,965,70414,FALSE
Utah,2022-01-27,54697,78,0.5043088679592912,1035,56196,FALSE
Utah,2022-02-03,26374,63,0.5043088679592912,920,54773,FALSE
Utah,2022-02-10,13650,90,0.5043088679592912,724,98992,FALSE
Utah,2022-02-17,8114,94,0.5043088679592912,492,42057,FALSE
Utah,2022-02-24,4308,53,0.5043088679592912,343,13769,FALSE
Utah,2022-03-03,2456,45,0.5043088679592912,239,5789,FALSE
Utah,2022-03-10,1288,76,0.5043088679592912,219,6605,FALSE
Utah,2022-03-17,1047,38,0.5043088679592912,132,13965,FALSE
Utah,2022-03-24,843,125,0.5043088679592912,97,9999,FALSE
Utah,2022-03-31,757,33,0.5043088679592912,67,3624,FALSE
Utah,2022-04-07,699,16,0.5043088679592912,61,20945,FALSE
Utah,2022-04-14,740,6,0.5043088679592912,55,675,FALSE
Utah,2022-04-21,1197,4,0.5043088679592912,50,9564,FALSE
Utah,2022-04-28,1695,7,0.5043088679592912,65,546,FALSE
Utah,2022-05-05,3226,13,0.5043088679592912,74,10698,FALSE
Utah,2022-05-12,3385,1,0.5043088679592912,80,8916,FALSE
Utah,2022-05-19,4504,4,0.5043088679592912,144,8126,FALSE
Utah,2022-05-26,5611,12,0.5043088679592912,143,493,FALSE
Utah,2022-06-02,5728,4,0.5043088679592912,189,6075,FALSE
Utah,2022-06-09,7502,12,0.5043088679592912,166,436,FALSE
Utah,2022-06-16,6522,13,0.5043088679592912,261,7543,FALSE
Utah,2022-06-23,6776,10,0.5043088679592912,249,223,FALSE
Utah,2022-06-30,7388,18,0.5043088679592912,293,27305,FALSE
Utah,2022-07-07,6872,13,0.5043088679592912,318,301,FALSE
Utah,2022-07-14,7789,22,0.5043088679592912,0,10936,TRUE
Vermont,2021-12-02,3014,8,0.6288185234066709,94,22567,FALSE
Vermont,2021-12-09,3187,12,0.6288185234066709,119,29712,FALSE
Vermont,2021-12-16,3012,22,0.6288185234066709,78,24225,FALSE
Vermont,2021-12-23,2932,12,0.6288185234066709,69,24857,FALSE
Vermont,2021-12-30,4182,11,0.6288185234066709,78,16462,FALSE
Vermont,2022-01-06,7495,11,0.6288185234066709,109,13940,FALSE
Vermont,2022-01-13,12052,8,0.6288185234066709,127,18892,FALSE
Vermont,2022-01-20,9498,17,0.6288185234066709,154,17621,FALSE
Vermont,2022-01-27,8661,22,0.6288185234066709,143,9726,FALSE
Vermont,2022-02-03,4021,19,0.6288185234066709,99,6428,FALSE
Vermont,2022-02-10,2403,17,0.6288185234066709,99,4609,FALSE
Vermont,2022-02-17,1840,14,0.6288185234066709,72,3976,FALSE
Vermont,2022-02-24,1377,14,0.6288185234066709,63,3086,FALSE
Vermont,2022-03-03,1112,11,0.6288185234066709,35,2807,FALSE
Vermont,2022-03-10,856,4,0.6288185234066709,33,3196,FALSE
Vermont,2022-03-17,947,3,0.6288185234066709,27,2295,FALSE
Vermont,2022-03-24,966,4,0.6288185234066709,43,2281,FALSE
Vermont,2022-03-31,964,2,0.6288185234066709,21,2516,FALSE
Vermont,2022-04-07,1103,3,0.6288185234066709,35,2314,FALSE
Vermont,2022-04-14,1597,3,0.6288185234066709,47,2612,FALSE
Vermont,2022-04-21,1854,3,0.6288185234066709,48,2586,FALSE
Vermont,2022-04-28,2262,8,0.6288185234066709,107,2295,FALSE
Vermont,2022-05-05,2244,8,0.6288185234066709,102,2182,FALSE
Vermont,2022-05-12,2359,6,0.6288185234066709,65,2669,FALSE
Vermont,2022-05-19,1796,6,0.6288185234066709,73,1970,FALSE
Vermont,2022-05-26,1606,7,0.6288185234066709,62,2266,FALSE
Vermont,2022-06-02,1216,9,0.6288185234066709,44,1899,FALSE
Vermont,2022-06-09,993,3,0.6288185234066709,43,2901,FALSE
Vermont,2022-06-16,746,6,0.6288185234066709,40,2273,FALSE
Vermont,2022-06-23,615,3,0.6288185234066709,21,1379,FALSE
Vermont,2022-06-30,638,1,0.6288185234066709,41,3304,FALSE
Vermont,2022-07-07,477,4,0.6288185234066709,28,2354,FALSE
Vermont,2022-07-14,550,1,0.6288185234066709,0,1849,TRUE
Virginia,2021-12-02,11529,125,0.6000556299188685,697,244023,FALSE
Virginia,2021-12-09,17220,127,0.6000556299188685,1024,285776,FALSE
Virginia,2021-12-16,18712,187,0.6000556299188685,1056,263986,FALSE
Virginia,2021-12-23,30647,202,0.6000556299188685,1177,280714,FALSE
Virginia,2021-12-30,60320,308,0.6000556299188685,1758,187580,FALSE
Virginia,2022-01-06,101827,77,0.6000556299188685,2809,194928,FALSE
Virginia,2022-01-13,131471,143,0.6000556299188685,3261,213566,FALSE
Virginia,2022-01-20,100488,68,0.6000556299188685,3033,300589,FALSE
Virginia,2022-01-27,80176,236,0.6000556299188685,2708,97938,FALSE
Virginia,2022-02-03,50660,460,0.6000556299188685,2089,80774,FALSE
Virginia,2022-02-10,32880,845,0.6000556299188685,1628,161581,FALSE
Virginia,2022-02-17,21437,554,0.6000556299188685,1219,62825,FALSE
Virginia,2022-02-24,15012,493,0.6000556299188685,830,44520,FALSE
Virginia,2022-03-03,9843,465,0.6000556299188685,540,38951,FALSE
Virginia,2022-03-10,7246,260,0.6000556299188685,350,30908,FALSE
Virginia,2022-03-17,6628,265,0.6000556299188685,288,27838,FALSE
Virginia,2022-03-24,5512,156,0.6000556299188685,215,25124,FALSE
Virginia,2022-03-31,4811,106,0.6000556299188685,162,23427,FALSE
Virginia,2022-04-07,5669,131,0.6000556299188685,167,30806,FALSE
Virginia,2022-04-14,7169,165,0.6000556299188685,149,29766,FALSE
Virginia,2022-04-21,7834,136,0.6000556299188685,181,27182,FALSE
Virginia,2022-04-28,10033,96,0.6000556299188685,204,24081,FALSE
Virginia,2022-05-05,13205,50,0.6000556299188685,253,26625,FALSE
Virginia,2022-05-12,17092,40,0.6000556299188685,388,23759,FALSE
Virginia,2022-05-19,21550,24,0.6000556299188685,471,23912,FALSE
Virginia,2022-05-26,22742,38,0.6000556299188685,594,25708,FALSE
Virginia,2022-06-02,19459,40,0.6000556299188685,560,25400,FALSE
Virginia,2022-06-09,21021,29,0.6000556299188685,624,24460,FALSE
Virginia,2022-06-16,17983,11,0.6000556299188685,652,18858,FALSE
Virginia,2022-06-23,17342,48,0.6000556299188685,638,19687,FALSE
Virginia,2022-06-30,19241,100,0.6000556299188685,644,116981,FALSE
Virginia,2022-07-07,18200,118,0.6000556299188685,676,23366,FALSE
Virginia,2022-07-14,21311,70,0.6000556299188685,0,3911,TRUE
Washington,2021-12-02,10765,172,0.4941463231133848,438,206830,FALSE
Washington,2021-12-09,9961,155,0.4941463231133848,493,245512,FALSE
Washington,2021-12-16,9362,118,0.4941463231133848,435,256800,FALSE
Washington,2021-12-23,15502,131,0.4941463231133848,455,262077,FALSE
Washington,2021-12-30,35334,69,0.4941463231133848,729,155365,FALSE
Washington,2022-01-06,64905,121,0.4941463231133848,1235,139505,FALSE
Washington,2022-01-13,111342,171,0.4941463231133848,1549,198508,FALSE
Washington,2022-01-20,110456,196,0.4941463231133848,1808,237815,FALSE
Washington,2022-01-27,122331,241,0.4941463231133848,1635,145542,FALSE
Washington,2022-02-03,97510,265,0.4941463231133848,1442,119666,FALSE
Washington,2022-02-10,35598,349,0.4941463231133848,1096,83982,FALSE
Washington,2022-02-17,19632,328,0.4941463231133848,812,67255,FALSE
Washington,2022-02-24,5176,210,0.4941463231133848,667,58770,FALSE
Washington,2022-03-03,12791,222,0.4941463231133848,473,43638,FALSE
Washington,2022-03-10,7770,179,0.4941463231133848,365,35718,FALSE
Washington,2022-03-17,8164,140,0.4941463231133848,227,29301,FALSE
Washington,2022-03-24,5832,122,0.4941463231133848,181,28097,FALSE
Washington,2022-03-31,5993,86,0.4941463231133848,169,24579,FALSE
Washington,2022-04-07,9626,66,0.4941463231133848,147,28869,FALSE
Washington,2022-04-14,7356,45,0.4941463231133848,154,27354,FALSE
Washington,2022-04-21,7805,61,0.4941463231133848,218,22222,FALSE
Washington,2022-04-28,13635,36,0.4941463231133848,252,19854,FALSE
Washington,2022-05-05,17091,30,0.4941463231133848,382,19747,FALSE
Washington,2022-05-12,16013,54,0.4941463231133848,407,18647,FALSE
Washington,2022-05-19,20041,63,0.4941463231133848,558,18861,FALSE
Washington,2022-05-26,21577,55,0.4941463231133848,471,21250,FALSE
Washington,2022-06-02,17510,58,0.4941463231133848,483,23438,FALSE
Washington,2022-06-09,16878,40,0.4941463231133848,519,29367,FALSE
Washington,2022-06-16,22130,98,0.4941463231133848,508,22650,FALSE
Washington,2022-06-23,17968,72,0.4941463231133848,597,16310,FALSE
Washington,2022-06-30,18970,83,0.4941463231133848,672,57717,FALSE
Washington,2022-07-07,18614,64,0.4941463231133848,712,20651,FALSE
Washington,2022-07-14,18149,101,0.4941463231133848,0,27123,TRUE
West Virginia,2021-12-02,6506,128,0.8642909095214913,366,280658,FALSE
West Virginia,2021-12-09,6940,110,0.8642909095214913,462,421402,FALSE
West Virginia,2021-12-16,7169,87,0.8642909095214913,434,106943,FALSE
West Virginia,2021-12-23,7511,109,0.8642909095214913,401,131412,FALSE
West Virginia,2021-12-30,9127,85,0.8642909095214913,521,21438,FALSE
West Virginia,2022-01-06,19392,56,0.8642909095214913,598,22353,FALSE
West Virginia,2022-01-13,25120,111,0.8642909095214913,666,23051,FALSE
West Virginia,2022-01-20,29122,87,0.8642909095214913,748,23651,FALSE
West Virginia,2022-01-27,32425,107,0.8642909095214913,872,13835,FALSE
West Virginia,2022-02-03,20980,132,0.8642909095214913,801,11328,FALSE
West Virginia,2022-02-10,15606,137,0.8642909095214913,667,9416,FALSE
West Virginia,2022-02-17,9885,180,0.8642909095214913,524,8177,FALSE
West Virginia,2022-02-24,6754,142,0.8642909095214913,400,6019,FALSE
West Virginia,2022-03-03,4252,139,0.8642909095214913,342,5690,FALSE
West Virginia,2022-03-10,2708,117,0.8642909095214913,226,4896,FALSE
West Virginia,2022-03-17,1776,91,0.8642909095214913,126,3831,FALSE
West Virginia,2022-03-24,929,52,0.8642909095214913,111,2993,FALSE
West Virginia,2022-03-31,658,144,0.8642909095214913,100,3958,FALSE
West Virginia,2022-04-07,553,16,0.8642909095214913,68,4853,FALSE
West Virginia,2022-04-14,451,42,0.8642909095214913,43,4252,FALSE
West Virginia,2022-04-21,846,31,0.8642909095214913,59,4022,FALSE
West Virginia,2022-04-28,1353,33,0.8642909095214913,65,3487,FALSE
West Virginia,2022-05-05,1594,24,0.8642909095214913,87,2924,FALSE
West Virginia,2022-05-12,2471,14,0.8642909095214913,110,3750,FALSE
West Virginia,2022-05-19,3501,19,0.8642909095214913,135,3217,FALSE
West Virginia,2022-05-26,4767,30,0.8642909095214913,144,3548,FALSE
West Virginia,2022-06-02,3944,29,0.8642909095214913,183,2640,FALSE
West Virginia,2022-06-09,4294,27,0.8642909095214913,214,2914,FALSE
West Virginia,2022-06-16,3543,19,0.8642909095214913,171,2702,FALSE
West Virginia,2022-06-23,3565,37,0.8642909095214913,163,2304,FALSE
West Virginia,2022-06-30,3852,10,0.8642909095214913,215,3592,FALSE
West Virginia,2022-07-07,4070,5,0.8642909095214913,225,2238,FALSE
West Virginia,2022-07-14,5519,30,0.8642909095214913,0,2438,TRUE
Wisconsin,2021-12-02,24848,155,0.5415222274754087,1655,158858,FALSE
Wisconsin,2021-12-09,24915,235,0.5415222274754087,1979,192838,FALSE
Wisconsin,2021-12-16,31960,280,0.5415222274754087,1990,188978,FALSE
Wisconsin,2021-12-23,29230,348,0.5415222274754087,1809,177313,FALSE
Wisconsin,2021-12-30,34164,193,0.5415222274754087,1704,117258,FALSE
Wisconsin,2022-01-06,57849,225,0.5415222274754087,2161,107690,FALSE
Wisconsin,2022-01-13,99395,215,0.5415222274754087,2553,125993,FALSE
Wisconsin,2022-01-20,163326,276,0.5415222274754087,2333,116302,FALSE
Wisconsin,2022-01-27,61711,311,0.5415222274754087,1868,78118,FALSE
Wisconsin,2022-02-03,36460,370,0.5415222274754087,1507,62726,FALSE
Wisconsin,2022-02-10,19721,295,0.5415222274754087,1187,46757,FALSE
Wisconsin,2022-02-17,11719,200,0.5415222274754087,786,33060,FALSE
Wisconsin,2022-02-24,6837,180,0.5415222274754087,568,26191,FALSE
Wisconsin,2022-03-03,4366,227,0.5415222274754087,459,22642,FALSE
Wisconsin,2022-03-10,3130,212,0.5415222274754087,247,20165,FALSE
Wisconsin,2022-03-17,2737,239,0.5415222274754087,209,18945,FALSE
Wisconsin,2022-03-24,2475,244,0.5415222274754087,178,14571,FALSE
Wisconsin,2022-03-31,2879,157,0.5415222274754087,130,13675,FALSE
Wisconsin,2022-04-07,3429,39,0.5415222274754087,101,14237,FALSE
Wisconsin,2022-04-14,5378,43,0.5415222274754087,140,18289,FALSE
Wisconsin,2022-04-21,6054,19,0.5415222274754087,137,14297,FALSE
Wisconsin,2022-04-28,8798,9,0.5415222274754087,242,13669,FALSE
Wisconsin,2022-05-05,11572,38,0.5415222274754087,306,13192,FALSE
Wisconsin,2022-05-12,15962,51,0.5415222274754087,401,11550,FALSE
Wisconsin,2022-05-19,15915,18,0.5415222274754087,420,11723,FALSE
Wisconsin,2022-05-26,14652,70,0.5415222274754087,394,13604,FALSE
Wisconsin,2022-06-02,13377,53,0.5415222274754087,410,11299,FALSE
Wisconsin,2022-06-09,13629,43,0.5415222274754087,413,12499,FALSE
Wisconsin,2022-06-16,11058,40,0.5415222274754087,410,11730,FALSE
Wisconsin,2022-06-23,10951,36,0.5415222274754087,411,8372,FALSE
Wisconsin,2022-06-30,10605,41,0.5415222274754087,385,13667,FALSE
Wisconsin,2022-07-07,9438,39,0.5415222274754087,411,11264,FALSE
Wisconsin,2022-07-14,12283,14,0.5415222274754087,0,12295,TRUE
Wyoming,2021-12-02,1296,81,0.6707504693726483,92,12216,FALSE
Wyoming,2021-12-09,1171,44,0.6707504693726483,105,13409,FALSE
Wyoming,2021-12-16,747,30,0.6707504693726483,73,9529,FALSE
Wyoming,2021-12-23,764,24,0.6707504693726483,75,8785,FALSE
Wyoming,2021-12-30,1396,0,0.6707504693726483,55,5883,FALSE
Wyoming,2022-01-06,3455,46,0.6707504693726483,69,5558,FALSE
Wyoming,2022-01-13,5893,16,0.6707504693726483,77,6469,FALSE
Wyoming,2022-01-20,8509,13,0.6707504693726483,124,9741,FALSE
Wyoming,2022-01-27,9634,24,0.6707504693726483,177,4953,FALSE
Wyoming,2022-02-03,5997,25,0.6707504693726483,160,3773,FALSE
Wyoming,2022-02-10,3080,17,0.6707504693726483,159,2961,FALSE
Wyoming,2022-02-17,1644,22,0.6707504693726483,90,2773,FALSE
Wyoming,2022-02-24,947,29,0.6707504693726483,70,1842,FALSE
Wyoming,2022-03-03,552,23,0.6707504693726483,32,1397,FALSE
Wyoming,2022-03-10,337,8,0.6707504693726483,41,1116,FALSE
Wyoming,2022-03-17,129,20,0.6707504693726483,16,1367,FALSE
Wyoming,2022-03-24,173,14,0.6707504693726483,21,1559,FALSE
Wyoming,2022-03-31,124,8,0.6707504693726483,4,1378,FALSE
Wyoming,2022-04-07,152,5,0.6707504693726483,15,1416,FALSE
Wyoming,2022-04-14,17,5,0.6707504693726483,3,1246,FALSE
Wyoming,2022-04-21,134,6,0.6707504693726483,11,1289,FALSE
Wyoming,2022-04-28,158,5,0.6707504693726483,6,1157,FALSE
Wyoming,2022-05-05,195,2,0.6707504693726483,10,1091,FALSE
Wyoming,2022-05-12,286,3,0.6707504693726483,16,722,FALSE
Wyoming,2022-05-19,378,3,0.6707504693726483,14,953,FALSE
Wyoming,2022-05-26,452,0,0.6707504693726483,28,1012,FALSE
Wyoming,2022-06-02,611,0,0.6707504693726483,25,872,FALSE
Wyoming,2022-06-09,1435,4,0.6707504693726483,24,944,FALSE
Wyoming,2022-06-16,2253,0,0.6707504693726483,40,964,FALSE
Wyoming,2022-06-23,1180,5,0.6707504693726483,47,565,FALSE
Wyoming,2022-06-30,1116,5,0.6707504693726483,54,2488,FALSE
Wyoming,2022-07-07,1163,0,0.6707504693726483,60,751,FALSE
Wyoming,2022-07-14,1767,11,0.6707504693726483,0,984,TRUE
