fips,hsa,proportion
29075,26081,0.026138804532997557
29077,26079,0.45689913270761556
29079,26088,0.6478446050593701
29081,26004,0.8798405466970387
29081,26081,0.01758388267535738
29083,26020,0.579658037711729
29085,26006,0.18016401052142966
29085,26068,0.09317332729536963
29085,26079,0.0043134925349491106
29087,26028,0.15639506963342403
29087,26081,0.025768461595437376
29089,26021,0.03587696892294594
29091,26079,0.006247673359470912
29091,26093,0.6547041355833997
29093,26070,0.8469174503657262
29093,26071,0.009890940932972457
29093,26075,0.07568807339449542
29095,26005,0.857891087524668
29095,26038,1
29095,26041,0.6125278341049087
29095,26048,0.9373802858405775
29095,26066,0.021152740301676472
29097,26015,1
29097,26040,0.5728258350915277
29099,26022,0.960991504004385
29099,26082,0.09355511298263648
29101,26020,0.040801107915201876
29101,26041,0.012299804874316103
29101,26091,0.9339345060434792
29103,26043,0.10117279524736249
29105,26079,0.056246485287711374
29107,26005,0.14210891247533203
29107,26049,1
29107,26073,0.1067294001114344
29107,26091,0.06606549395652082
29109,26003,0.7445108231825588
29109,26079,0.04520533840243951
29111,14112,0.10892992938620315
29113,26080,0.008595218909481601
29113,26089,0.9576725227390043
29115,26010,0.8954351998664775
29115,26019,0.04786757340924667
29115,26021,0.0019440896835532851
29117,26019,0.7947704148874479
29119,4030,0.3319367109542974
29119,26040,0.04828835201287852
29119,26064,0.2672781954887218
29121,26021,0.018514970909606927
29121,26043,0.07633411861108266
29121,26053,1
29123,26013,0.013847113342648952
29123,26031,1
29125,26039,0.04131490884265834
29125,26074,0.018245772109786527
29127,14112,0.03274307441607822
29127,26033,0.6436383704595625
29129,26004,0.12015945330296128
29129,26088,0.18198244708311823
29131,26039,0.11423468672473591
29131,26067,0.12662598361972058
29133,26077,0.2694048715486665
29135,26039,0.09727107042064648
29137,26021,0.008964807719596991
29137,26033,0.05009532410194662
29137,26059,0.10868421052631579
29139,26021,0.023939264935433517
29139,26045,0.018263527256850154
29139,26059,0.08110526315789474
29141,26039,0.0852569533759608
29141,26076,0.11331810141509434
29143,26042,0.06228811415270961
29143,26071,0.012995542111128801
29143,26077,0.2993082636044757
29145,26040,0.21115406661219313
29145,26064,0.7089924812030075
29147,26057,0.9725755166931638
29147,26081,0.02200577734982594
29149,26071,0.0074928355357427165
29149,26079,0.0012641083521444695
29149,26093,0.1656406170782936
29151,26039,0.08301383055889111
29153,4049,0.08468744315770327
29153,26079,0.002941665676606867
29153,26093,0.03244730933584414
29155,4007,0.24837435179850192
29155,26035,1
29155,26042,0.058746141780094116
29155,26077,0.013325233681487723
29157,26013,0.013689221514340525
29157,26069,1
29157,26084,0.05484733536471612
29159,26076,0.7807156544811321
29161,26037,0.07859140460019405
29161,26074,0.3761089548100915
29163,26033,0.0409141079670881
29163,26052,1
29163,26059,0.03989473684210526
29163,26089,0.01327851052847048
29165,26066,0.37940903260052194
29165,26078,0.43235304526312063
29165,26081,0.006177320198503814
29167,26006,0.6281602970756615
29167,26079,0.017821076393014137
29169,26074,0.41637787635153867
29169,26079,0.007177537523266405
29171,26043,0.016337191437058283
29171,26090,1
29173,26033,0.2392384105960265
29173,26059,0.017894736842105262
29175,26021,0.088495104299702
29177,26027,0.36916423317192176
29177,26073,0.7947749644028973
29179,26026,1
29179,26070,0.06468129571577848
29181,26071,0.13625417927081676
29183,26045,0.6957179216851431
29183,26080,0.9914047810905184
29183,26082,0.07104852792589694
29185,26002,1
29185,26068,0.9068266727046304
29186,26029,0.03478125040677922
29186,26084,0.9451526646352839
29187,26022,0.008465544017783733
29187,26029,0.8453197610090728
29187,26070,0.08840125391849529
29189,26082,0.5832719117397983
29195,26056,1
29197,26043,0.11528218785209464
29199,26058,1
29201,26013,0.13736589062833052
29201,26077,0.41796163116537005
29203,26075,0.06422018348623854
29203,26079,0.011554393885390677
29205,14112,0.02067354698533406
29205,26021,0.01475095785440613
29207,26013,0.02950208811942938
29207,26023,1
29207,26071,0.05443002706575386
29209,26009,0.05527085734550936
29209,26079,0.04500415825115837
29211,26043,0.042379391580456824
29211,26060,1
29213,26009,0.9447291426544906
29213,26079,0.0022842659696645676
29215,26037,0.9214085953998059
29215,26079,0.012164270721951606
29215,26093,0.03346128775258927
29217,17031,0.041658022488693415
29217,26025,0.28898752399232247
29217,26065,1
29219,26045,0.28601855105800666
29219,26082,0.003164331478031316
29219,26089,0.02904896673252523
29221,26022,0.03054295197783124
29221,26029,0.11989898858414798
29221,26072,1
29221,26074,0.005770030496257277
29223,26071,0.13242318102213024
29225,26079,0.060325531662112394
29227,26001,0.3217993079584775
29227,26057,0.027424483306836247
29229,26079,0.02897786226288068
29510,26082,0.18179604137342967
30001,27016,0.8641214351425943
30003,27005,0.022245513035890698
30003,27024,1
30005,27026,0.29548449442150576
30007,27049,1
30009,27005,0.035720195977152716
30009,27040,1
30011,27002,0.21537185512855958
30011,43041,0.027249747219413548
30013,27022,0.8271207706006152
30015,27022,0.05857414602557876
30017,27033,0.7427729353483414
30019,27037,0.11905348779886615
30019,27043,1
30021,27021,0.8866486590777541
30023,27001,1
30023,27015,0.21098016671457315
30025,27002,0.7846281448714404
30027,27029,0.8906533933791578
30029,27028,0.8753424303509588
30029,27038,9.21504565636257e-4
30029,27052,1
30031,27006,0.9859816603588846
30033,27033,0.07154950774440334
30035,27014,1
30035,27054,0.9037336932073774
30037,27005,0.0036306923890858578
30039,27034,0.022981798752838452
30041,27008,0.14925373134328357
30041,27026,0.7045155055784943
30043,27007,0.09517621374363239
30043,27027,0.1134549521213392
30045,27022,0.010108062166100048
30045,27029,0.07521529588370073
30047,27028,0.04030340621284954
30047,27034,0.03935518795300999
30047,27038,0.8924352852475497
30047,27041,1
30049,27022,0.04267848470131132
30049,27027,0.8787167120989725
30051,27008,0.8507462686567164
30053,27028,0.08435416343619166
30053,27030,1
30055,27046,0.041772340742950914
30055,27053,0.17627677100494235
30057,27006,0.014018339641115441
30057,27016,0.1358785648574057
30057,27017,1
30057,27045,1
30059,27051,1
30061,27034,0.00791603101734356
30061,27047,1
30063,27034,0.8153863459010285
30065,27005,0.024105992146872538
30067,27031,0.8030647553138902
30069,27029,0.034131310737141506
30071,27032,1
30073,27012,1
30073,27054,0.09626630679262259
30075,27033,0.10152379757948203
30077,27015,0.7890198332854268
30077,27027,0.007828335779688264
30077,27034,0.0057015107949073066
30079,27033,0.08415375932777325
30081,27023,1
30081,27034,0.10390669488129468
30083,27046,0.8473817693570044
30085,27039,1
30085,27053,0.8237232289950577
30085,35045,0.054198698994677705
30087,27005,0.04638660856221573
30089,13033,0.05441812044543992
30089,27034,0.004752430699577484
30089,27036,1
30089,27038,0.10664321018681411
30091,27037,0.8809465122011338
30093,27007,0.9048237862563676
30095,27005,0.047188971521129726
30097,27005,0.014638109231687318
30097,27031,0.036282748393475034
30099,27022,0.06151853650639469
30101,27044,1
30103,27005,0.003896475119226121
30105,27020,1
30107,27005,0.010776737491913687
30109,27021,0.1133513409222458
30111,27005,0.7914107045248256
31001,28036,0.7871152647975078
31003,28050,1
31003,28064,0.2821270310192024
31005,28055,0.049078313960314666
31007,28068,0.01512813267546243
31009,28013,0.05970891901977858
31011,28002,0.7308115543328748
31013,28003,0.9602528576376862
31015,28046,0.44448818897637793
31015,43021,0.23314606741573032
31017,28001,0.7904761904761904
31019,28042,0.9034623818386187
31021,28011,0.16868598969141174
31021,28054,1
31023,28023,0.8488898242660212
31025,28045,0.019062865079762112
31025,28056,0.02520489465838216
31027,28060,0.502283105022831
31027,28078,0.10843950569977967
31027,43051,0.13462199044436812
31029,28041,0.753278192455114
31031,28032,0.12698105914186317
31031,28076,1
31033,28070,0.8387536182530223
31035,28030,0.15246866206190843
31035,28036,0.14046105919003116
31037,28018,0.042202098605720856
31037,28027,0.021742042055448906
31037,28067,1
31039,28063,0.23790236623321254
31039,28079,1
31041,28013,0.9402910809802214
31041,28014,1
31041,28066,0.34564339296018465
31043,16098,0.13112056224951435
31045,28017,0.8058641621807353
31045,28020,1
31045,28068,0.015106396852652857
31047,28019,1
31047,28033,1
31047,28042,0.012622307394645193
31047,28044,0.8222103259576493
31049,28070,0.1612463817469777
31051,16098,0.02479525521300557
31051,28078,0.1823929495162372
31053,28027,0.8188535202464395
31055,28056,0.7276589105412418
31057,28010,1
31057,28041,0.10611256808553561
31059,28030,0.8475313379380915
31059,28045,0.006653463714933951
31061,28026,1
31061,28042,0.025907976929738893
31063,28044,0.057934808470140375
31063,28047,0.12675401193891
31065,28015,0.6432043965335025
31065,28039,0.1604529135597901
31067,28009,1
31067,28045,0.005605859520985925
31069,28059,1
31071,28057,0.3185997741571221
31073,28044,0.11985486557221033
31075,28052,0.01805380940407342
31077,28034,0.03308803339008183
31079,28034,0.8422071503102861
31081,28007,1
31081,28034,0.010612883738810478
31083,28004,1
31085,28052,0.023711340206185566
31087,28041,0.14060923945935042
31087,28047,0.16636948600666718
31089,28005,1
31089,28053,0.9099770014237214
31091,28052,0.017374905707819965
31093,28034,0.025838870888022406
31093,28071,1
31095,28024,0.8345524207593173
31097,28074,1
31099,28042,0.038235456706406976
31099,28048,1
31101,28055,0.9509216860396853
31103,28001,0.20952380952380953
31105,28043,1
31107,28021,1
31107,28046,0.555511811023622
31107,28060,0.2146118721461187
31107,43051,0.08631296255816132
31109,28022,0.06167400881057269
31109,28045,0.9107859091350498
31111,28052,0.8909479507166206
31113,28052,0.02227809906965049
31115,28066,0.33756491633006347
31117,28052,0.011415639929595172
31119,28002,0.14415405777166437
31119,28051,0.741088302378625
31121,28016,1
31121,28018,0.033433951415840164
31121,28034,0.0343236860892965
31123,28068,0.10522311822114026
31125,28031,1
31125,28034,0.026896040419572737
31127,28006,1
31129,28036,0.026965732087227415
31129,28072,0.8764754323359868
31131,28045,0.0024895313148315446
31131,28049,1
31131,28073,1
31133,28062,1
31135,28035,1
31137,28039,0.8395470864402099
31139,28051,0.08608667318344737
31139,28060,0.2831050228310502
31139,28064,0.7178729689807977
31141,28002,0.12503438789546079
31141,28018,0.924363949978439
31143,28058,1
31143,28080,0.05752947036360618
31145,28015,0.3567956034664976
31145,28047,0.7068765020544229
31147,28025,1
31147,28040,1
31149,28008,1
31149,28066,0.3167916907097519
31151,28022,0.9383259911894273
31151,28024,0.16544757924068268
31151,28045,0.011526588841838251
31153,28056,0.23383885597259244
31155,28023,0.15111017573397875
31155,28027,0.09469172730925488
31155,28045,0.02189080786173979
31155,28056,0.0018998071348312398
31155,28077,1
31157,28068,0.7880322559610494
31159,28045,0.01807705776242338
31159,28069,1
31161,28003,0.039747142362313824
31161,28017,0.1941358378192647
31161,28032,0.5952841128720525
31163,28034,0.027033335163929924
31163,28042,0.01977187713059021
31165,28068,0.02751755167691873
31167,28051,0.13016183338763984
31169,17010,0.16140579238529124
31169,28037,1
31171,28052,0.016218254966054814
31173,16098,0.02300757023278627
31173,28063,0.7620976337667875
31175,28057,0.6814002258428778
31177,28011,0.8313140103085883
31177,28027,0.06471271038885665
31177,28056,0.006425779687928161
31179,28051,0.042663191050287826
31179,28078,0.7091675447839831
31181,28036,0.04545794392523365
31181,28065,1
31183,28053,0.09002299857627862
31185,28038,1
31185,28045,0.003907916768435333
31185,28080,0.9424705296363938
32001,29006,0.964683193378601
32003,3003,0.10516907289648209
32003,29002,1
32003,29008,1
32003,29010,0.9801413964176388
32005,5235,0.1214839094159714
32005,29003,0.3456500442421944
32007,29004,0.9808534337071747
32007,29018,1
32009,29015,0.18847262247838617
32011,29004,0.01914656629282532
32011,29013,0.0016785623607075352
32013,29016,1
32015,29001,1
32015,29013,0.002950078386645656
32017,29010,7.524821425697631e-4
32017,46030,0.020253687052366184
32019,29003,0.14287068638604475
32019,29013,0.07067090102325806
32021,29007,1
32023,29006,0.035316806621399015
32023,29010,0.01882522078255217
32023,29015,0.8115273775216139
32027,29013,0.01332169959980494
32029,29003,0.031135444318038174
32031,29003,0.02351946656554165
32031,29013,0.9017668229026031
32033,29005,1
32510,29003,0.43031064340791303
33001,30004,0.03483239171374765
33001,30008,0.2402809959910258
33001,30011,0.8664574958329248
33001,30024,0.19785636927213654
33003,30011,0.1335425041670752
33003,30019,1
33003,30024,0.8021436307278634
33005,30010,0.9719421935813182
33005,30020,0.30213103904698874
33005,47004,0.13027138486098178
33007,30001,1
33007,30003,0.8174645866953559
33007,30012,0.8872581234027017
33009,30008,0.23071830519695466
33009,30013,0.5395904955197504
33009,30014,1
33009,30021,1
33009,30025,0.5349024341178837
33011,22027,0.029110883852936573
33011,30004,0.14262146892655367
33011,30015,0.7217035246745356
33011,30016,1
33011,30020,0.6978689609530112
33013,30004,0.7813483992467043
33013,30008,0.5290006988120196
33013,30015,0.07723177240387973
33013,30017,0.5083644112946191
33015,22022,0.18895348837209303
33015,22034,0.35659433246292177
33015,22042,0.11316072250933838
33015,30004,0.032429378531073444
33015,30005,1
33015,30006,0.0443504203959859
33015,30007,0.9805308567553311
33015,30015,0.2010647029215847
33015,30022,1
33017,30006,0.7924816924328723
33017,30007,0.019469143244668828
33017,30023,1
33019,30002,1
33019,30004,0.008768361581920904
33019,30010,0.02805780641868181
33019,30013,0.07030333153847215
33019,30017,0.49163558870538093
34001,31001,1
34001,31019,0.8143861835662779
34001,31055,0.6403943521357769
34001,31058,0.009870753426569522
34001,31065,0.18491007536799717
34003,31013,1
34003,31016,1
34003,31024,0.20652516549332772
34003,31039,1
34003,31040,0.3747508867425447
34003,31041,0.11406145435159874
34003,31050,0.9113272149331724
34003,31061,1
34003,31067,1
34005,31005,0.1959294104093074
34005,31032,0.9998261484344666
34005,31051,1
34005,31063,0.07556461088310057
34005,31068,1
34007,31005,0.8040705895906927
34007,31019,0.18561381643372207
34007,31058,0.39351254780448314
34009,31006,1
34009,31055,0.35960564786422305
34011,31004,0.947021822327172
34011,31012,0.010085602404152627
34011,31065,0.8150899246320028
34013,31003,1
34013,31022,1
34013,31026,1
34013,31030,1
34013,31035,1
34013,31038,1
34013,31059,0.11502921476414422
34015,31012,0.6758719606593206
34015,31058,0.5966166987689473
34015,31069,1
34017,31002,1
34017,31020,1
34017,31023,1
34017,31024,0.7934748345066722
34017,31037,1
34017,31054,1
34019,31014,1
34019,31043,0.17187024768252204
34021,31047,0.3938076450535569
34021,31063,0.9039339684358187
34023,31010,1
34023,31021,0.10353747758327911
34023,31034,0.8460911309265889
34023,31042,1
34023,31044,0.22003993029834848
34023,31047,0.5073154060461333
34023,31048,0.5061517589820359
34023,31056,0.08024085768835365
34023,31057,1
34025,31015,0.9363434492968171
34025,31021,0.8964625224167209
34025,31025,0.17040864298396557
34025,31027,1
34025,31033,1
34025,31045,0.15277566024631126
34025,31047,0.00802488362837218
34025,31049,1
34025,31063,0.020501420681080695
34027,31007,1
34027,31008,0.8895306464543401
34027,31017,0.41578179369177237
34027,31031,0.7457617244392659
34027,31046,0.41139879386059514
34027,31059,0.12834544677212484
34029,31015,0.06365655070318282
34029,31025,0.8295913570160345
34029,31028,1
34029,31032,1.7385156553334762e-4
34029,31045,0.8472243397536887
34029,31062,1
34031,31008,0.007925807156912762
34031,31040,0.6252491132574552
34031,31041,0.8859385456484012
34031,31046,0.5886012061394049
34031,31050,0.08867278506682764
34031,31066,1
34033,31004,0.05297817767282795
34033,31012,0.3140424369365267
34033,31053,1
34035,31031,0.25423827556073403
34035,31034,0.15390886907341103
34035,31044,0.24573359577275003
34035,31047,0.09085206527193757
34035,31056,0.9197591423116463
34035,31059,0.08997007268063274
34037,31008,0.10254354638874717
34037,31036,0.7961812133253245
34037,31060,1
34037,33102,0.06468233246301132
34037,33133,0.10167629443243435
34039,31011,1
34039,31044,0.5342264739289015
34039,31048,0.4938482410179641
34039,31059,0.6666552657830982
34039,31064,1
34041,31017,0.5842182063082276
34041,31036,0.20381878667467543
34041,31043,0.828129752317478
35001,32002,0.734615121954921
35003,32025,0.058960074280408545
35003,32026,0.09411103478423781
35005,32021,0.9805416579286378
35006,32002,0.004730556642562219
35006,32013,0.9218539806775101
35007,32020,1
35009,32007,0.9374929966757555
35011,32002,0.001265022823526606
35011,32011,1
35013,32015,1
35013,45086,0.05789947793356797
35015,32003,1
35015,32005,1
35017,32025,0.8142119312906221
35019,32002,6.53649325266961e-4
35019,32016,0.033899449640409224
35019,32024,1
35021,32016,0.01549785596110342
35023,32025,0.12682799442896936
35025,32014,1
35025,45168,0.03442840908857393
35027,32002,4.23842265637449e-4
35027,32021,0.019458342071362232
35027,32022,1
35028,32017,1
35029,32008,1
35031,32012,0.9764526188506333
35031,32013,0.0781460193224899
35031,32034,1
35033,32016,0.15406692102508696
35035,32001,1
35035,32031,1
35037,32007,0.011149292197363015
35037,32029,1
35039,32009,0.7614389765617705
35039,32010,0.03270952722063037
35039,32023,0.021023266117029746
35041,32019,1
35041,45168,0.0020549366771262945
35043,32002,0.14514050208506546
35043,32010,0.010565902578796561
35043,32012,0.023547381149366765
35043,32017,0
35043,32023,0.029177829003385045
35045,32010,0.9567245702005731
35045,32033,0.8106683450690374
35047,32016,0.7965357733734004
35047,32023,0.030756131497518328
35049,32002,0.011226942059353094
35049,32009,0.13530675133065645
35049,32023,0.9190427733820669
35051,32028,1
35053,32002,0.0027034849373396364
35053,32026,0.9058889652157622
35055,32009,0.10325427210757307
35055,32027,1
35057,32002,0.016904910825104903
35059,32006,1
35061,32002,0.0823359670812227
36001,33001,0.7822237731508407
36001,33113,0.08353112980522018
36001,33127,0.2554664185455412
36003,33030,1
36003,33031,0.06742155525238745
36003,33052,0.17104495037945125
36003,33091,0.06366099702915347
36003,33119,0.04611001077174329
36003,33132,0.05463550533973069
36003,33136,1
36005,33012,1
36005,33039,0.0070935984281868345
36005,33078,0.021121390443577977
36005,33080,0.04275933122277403
36007,33010,0.8126562382429415
36009,33030,0
36009,33047,0.5362327289686936
36009,33058,0.08543475986188134
36009,33091,0.8300414612647318
36009,33119,0.3666214948399875
36009,39011,0.020454042898208888
36011,33005,0.8818587311097796
36011,33029,0.0675521755129935
36011,33040,0.10538934639841552
36011,33056,0.019983674753891997
36011,33117,0.04527270566800016
36011,33125,0.0029714397976474054
36013,33033,1
36013,33055,0.24194975230007076
36013,33058,0.9145652401381187
36013,33138,1
36013,39029,0.11503608443214498
36013,39041,0.009121630591028563
36015,33027,0.01849650189766336
36015,33037,0.9048965586614657
36015,39108,0.06261536277154621
36017,33010,0.029048817396684197
36017,33025,0.053047865812082366
36017,33029,0.023235845585014105
36017,33049,0.24944378163995742
36017,33087,0.9023573533351192
36017,33115,0.5192003671783365
36019,33099,0.8961279517297219
36021,7021,0.046931860961224744
36021,22020,0.2651005215530691
36021,22051,0.10595782332989234
36021,33001,0.022776032983081954
36021,33020,0.5415290085528144
36021,33105,0.03912449867736155
36023,33029,0.7857956437170344
36023,33056,0.011083465279348564
36023,33125,0.004067075578089551
36025,33010,0.0084650820590423791
36025,33025,0.34067912177826265
36025,33050,0.015406162464985995
36025,33071,0.6368821292775665
36025,33093,0.15577732405516898
36025,33115,0.32683971645672905
36025,33131,1
36027,7015,0.18948503530081995
36027,7021,0.5843895093487264
36027,33018,0.025782251555006883
36027,33104,0.9318710836113289
36027,33105,0.9608755013226384
36029,33006,0
36029,33015,0.9947719949354539
36029,33047,0.4637672710313065
36029,33055,0.7580502476999292
36029,33059,1
36029,33061,1
36029,33086,0.2172401807438304
36029,33119,0.3922999409291497
36031,33035,1
36031,33043,0.015348795925195103
36031,33099,0.09895850663827238
36031,33111,0.4292223774363068
36031,33126,0.8786697628130702
36033,33069,1
36033,33111,0.5108760726401915
36035,33004,0.1597448224852071
36035,33044,0.89768962510898
36035,33064,0.18830201374537414
36037,33006,0.8320755856073412
36037,33107,0.0037893083559205083
36039,33001,0.04403667946182777
36039,33020,0.4584709914471856
36039,33060,0.021618491894005474
36039,33071,0.1583538358309103
36041,33043,0.002942762919821659
36041,33044,0.060396687009590236
36041,33111,0.034723608062263024
36041,33128,0.0015955073616418691
36043,33025,0.05083867448520387
36043,33064,0.6893353198442832
36043,33128,0.22452522744466644
36045,33002,0.9217102532171025
36045,33019,0.7416868198307134
36045,33046,0.12128992502824279
36045,33135,0.9241939034885815
36047,33014,1
36047,33080,0.069747483083017
36049,33019,0.15243349455864572
36049,33068,1
36049,33128,0.011847490834319413
36049,33135,0.03669715589536257
36051,33006,0.022730016904129437
36051,33031,0.6804911323328786
36051,33107,0.044766446703797313
36051,33132,0.08636433988546664
36053,33049,0.7096056492438655
36053,33092,0.6296071283920616
36053,33125,0.04624338604348918
36055,33011,0.6899128268991283
36055,33107,0.9133529279459586
36057,33004,0.840255177514793
36057,33044,0.018199651264167394
36057,33064,0.12236266641034267
36057,33113,0.0024846253522285526
36059,33003,0.6032571060151394
36059,33009,0.9536097266273976
36059,33034,1
36059,33038,0.24420538249578272
36059,33042,1
36059,33066,1
36059,33070,0.6347469736593783
36059,33075,0.977959267010362
36059,33089,1
36059,33098,1
36059,33108,1
36059,33114,1
36059,33124,1
36059,33130,0.8181654553466692
36061,31023,0
36061,33012,0
36061,33014,0
36061,33067,0
36061,33080,0.816456360935648
36063,33015,0.0010289871577579335
36063,33063,1
36063,33065,1
36063,33073,0.13714617506169255
36063,33083,1
36063,33084,1
36063,33086,0.7827598192561697
36065,33049,0.04095056911617709
36065,33092,0.37039287160793843
36065,33109,1
36065,33125,0.001269426283546762
36065,33128,0.7574052879672557
36067,33005,0.11814126889022036
36067,33125,0.8602044305244129
36069,33017,0.947310405643739
36069,33022,0.6627028934368384
36069,33031,0.04529331514324693
36069,33041,0.36136996248335956
36069,33107,0.003002728251187177
36071,33028,1
36071,33045,1
36071,33074,0.8541021405464932
36071,33082,0.8171061762664816
36071,33102,0.35441253263707573
36071,33123,0.019651132444118414
36071,33133,0.8983237055675657
36073,33011,0.31008717310087175
36073,33073,0.8628538249383074
36075,33040,0.8946106536015845
36075,33094,1
36075,33125,0.08524424177281426
36075,33135,0.03910894061605588
36077,33025,0.47080321832810584
36077,33087,0.09764264666488079
36077,33093,0.7671569648735364
36077,33115,0.15395991636493447
36077,33128,0.004626486392116545
36079,33018,0.9222259151987086
36079,33024,1
36079,33096,0.19498939061162193
36081,33038,0.7557946175042173
36081,33039,0.9929064015718132
36081,33057,1
36081,33066,0
36081,33067,1
36081,33070,0.36525302634062173
36081,33075,0.022040732989638098
36081,33080,0.07103682475856102
36081,33130,0.18183454465333077
36083,22051,0.0507194471948933
36083,33001,0.1479488969020201
36083,33127,0.5616085511012266
36083,47002,0.20444675324675324
36085,33121,1
36087,33088,1
36087,33123,0.9803488675558816
36089,33002,0.07828974678289746
36089,33019,0.10587968561064087
36089,33046,0.8787100749717572
36089,33072,1
36089,33090,1
36089,33103,1
36089,33111,0.025177941861238607
36089,33120,1
36091,33043,0.24471360976642245
36091,33044,0.023714036617262423
36091,33112,1
36091,33113,0.27685472757563917
36091,33127,0.18292503035323218
36093,33113,0.6371295172669121
36095,33001,0.00301461750222946
36095,33023,1
36095,33025,0.08463111959634528
36095,33071,0.1454931782598971
36095,33093,0.07706571107129463
36097,33027,0.03054552105720426
36097,33037,0.015368108102066591
36097,33056,0.014378017957770719
36097,33076,1
36097,33097,0.07606088359719133
36099,33041,0.6386300375166405
36099,33056,0.029011732541329424
36101,33007,1
36101,33027,0.9509579770451324
36101,33031,0.20679399727148703
36101,33037,0.01087503213331694
36101,33052,0.8289550496205488
36103,7014,0.0011691721877575532
36103,33003,0.3967428939848607
36103,33008,1
36103,33009,0.04639027337260233
36103,33048,1
36103,33053,1
36103,33095,1
36103,33101,1
36103,33106,1
36103,33116,1
36103,33118,1
36103,33122,1
36103,33137,1
36105,33036,0.09586681974741676
36105,33050,0.972215913392384
36105,33074,0.09905189620758482
36105,33102,0.08182767624020888
36105,33142,1
36105,39054,0.06685673556664291
36107,33010,0.12518288757534968
36107,33056,0.012755327832577717
36107,39108,0.2808462302995882
36109,33029,0.12341633518495804
36109,33056,0.9127877816350816
36109,39108,0.0489690315048827
36111,33036,0.9041331802525833
36111,33050,0.012377924142630024
36111,33060,0.9783815081059946
36111,33071,0.05927085663162603
36111,33074,0.04684596324592195
36111,33082,0.1828938237335184
36111,33104,0.06812891638867118
36113,33043,0.43444329889868294
36113,33126,0.07057555150107812
36115,33016,0.9322848405417212
36115,33043,0.3025515324898779
36115,33126,0.050754685685851716
36115,47002,0.04085194805194805
36117,33022,0.3372971065631616
36117,33081,1
36117,33107,0.03508858874313649
36117,33117,0.9547272943319999
36119,33013,1
36119,33018,0.051991833246284605
36119,33032,1
36119,33077,1
36119,33078,0.978878609556422
36119,33079,1
36119,33085,1
36119,33096,0.8050106093883781
36119,33100,1
36119,33139,1
36119,33140,1
36121,33006,0.14519439748852933
36121,33015,0.004199017906788233
36121,33119,0.1949685534591195
36121,33132,0.8590001547748026
36123,33017,0.05268959435626102
36123,33097,0.9239391164028087
37001,34014,0.9348121839633999
37001,34036,0.011962318132022344
37003,34041,0.008114475635537511
37003,34085,0.07192136433235362
37003,34089,1
37005,34083,1
37007,34057,0.030721614517086406
37007,34093,1
37009,34045,1
37011,34006,0.6936474265937256
37011,34008,0.19183965640658554
37011,34021,0.8
37013,34007,0.5051240008198401
37013,34063,0.021841723621271243
37013,34094,1
37013,34096,0.5565704041089253
37015,34001,0.22659527915776467
37015,34026,0.03623836322516173
37015,34072,0.007542591043992982
37015,34099,1
37017,34013,0.041333550878337955
37017,34028,1
37019,34082,1
37019,34086,1
37019,34097,0.09280687863495728
37019,42038,0.07213070300318622
37021,34005,0.8899061394060624
37023,34041,0.031605961483849934
37023,34060,1
37023,34092,0.9492457573852923
37025,34016,0.031041838258254024
37025,34020,0.8859227298178585
37027,34021,0.2
37027,34041,0.12242182651955784
37027,34050,1
37027,34064,0.015056199355232204
37029,34027,0.09472901535141409
37031,34044,0.007135575942915392
37031,34059,0.9522132371587163
37033,34014,0.022562003371057068
37033,34015,0.005942694976372418
37033,34069,0.06976063245736037
37033,34073,0.1060711793440335
37033,49011,0.11835840223129794
37035,34041,0.8174269276481168
37035,34092,0.050754242614707734
37037,34015,0.21607847221318197
37037,34066,0.007156810619320999
37037,34068,0.0065312417621762415
37037,34076,0.05086049418325161
37037,34080,1
37039,34003,0.5150646994222413
37039,34062,0.609554416119015
37041,34026,0.7471203913112081
37043,34062,0.39044558388098505
37045,34047,1
37045,34079,0.7833655705996132
37047,34095,1
37047,34097,0.020792989083601235
37047,42033,0.19929292715456104
37049,34048,0.03241592960086203
37049,34063,0.8027915100915815
37051,34023,0.2550842037945001
37051,34031,0.98432911277787
37053,34027,0.08799180290706636
37053,49008,0.07995966896832994
37053,49059,0.006323382113404866
37055,34027,0.32408440104095826
37057,34004,0.0681909422852664
37057,34042,0.0736759647552184
37057,34051,1
37057,34090,1
37057,34100,0.028710243622524324
37059,34056,1
37059,34100,0.012493354598617756
37061,34017,0.06619947992419234
37061,34046,1
37061,34048,0.09907735823642976
37061,34097,0.04175768965374697
37063,34015,0.060605074397594286
37063,34024,0.8078588041218603
37063,34068,0.007233153527460724
37065,34072,0.21200419761588535
37065,34088,0.9531624050237657
37067,34100,0.7838894373982094
37069,34039,0.042605288932419196
37069,34053,1
37069,34068,0.012144175194658546
37069,34072,0.011863183957236787
37071,34016,0.03559858764788515
37071,34034,1
37071,34079,0.19764176201247965
37073,34001,0.056526551519987644
37073,34027,0.00806107922345239
37073,49056,0.10189169050308872
37075,34003,0.408585207467889
37077,34024,0.08582907129090088
37077,34065,1
37079,34037,0.036340354831711566
37079,34048,0.15871234229784942
37081,34014,0.006784252347700457
37081,34036,0.9153131252772723
37081,34042,0.695389435989257
37083,34070,0.6954546294073103
37083,34072,0.10439109974256809
37083,34088,0.046837594976234256
37085,34023,0.7449157962054999
37085,34030,1
37085,34068,0.0718412986941451
37085,34076,0.12332605381350695
37087,34018,1
37089,34005,0.035239687224607984
37089,34040,0.973634722431172
